s001,s002,s003,s004,s005,s006,s007,s008,s009,s010,s011,s012,s013,s014,s015,s016,s017,s018,s019,s020,s021,s022,s023,s024,s025,s026,s027,s028,s029,s030,s031,s032,s033,s034,s035,s036,s037,s038,s039,s040,s041,s042,s043,s044,s045,s046,s047,s048,s049,s050,s051,s052,s053,s054,s055,s056,s057,s058,s059,s060,s061,s062,s063,s064,s065,s066,s067,s068,s069,s070,s071,s072,s073,s074,s075,s076,s077,s078,s079,s080,s081,s082,s083,s084,s085,s086,s087,s088,s089,s090,s091,s092,s093,s094,s095,s096,s097,s098,s099,s100,s101,s102,s103,s104,s105,s106,s107,s108,s109,s110,s111,s112,s113,s114,s115,s116,s117,s118,s119,s120,s121,s122,s123,s124,s125,s126,s127,s128,s129,s130,s131,s132,s133,s134,s135,s136,s137,s138,s139,s140,s141,s142,s143,s144,s145,s146,s147,s148,s149,s150,s151,s152,s153,s154,s155,s156,s157,s158,s159,s160,s161,s162,s163,s164,s165,s166,s167,s168,s169,s170,s171,s172,s173,s174,s175,s176,s177,s178,s179,s180,s181,s182,s183,s184,s185,s186,s187,s188,s189,s190,s191,s192,s193,s194,s195,s196,s197,s198,s199,s200,s201,s202,s203,s204,s205,s206,s207,s208,s209,s210,s211,s212,s213,s214,s215,s216,s217,s218,s219,s220,s221,s222,s223,s224,s225,s226,s227,s228,s229,s230,s231,s232,s233,s234,s235,s236,s237,s238,s239,s240,s241,s242,s243,s244,s245,s246,s247,s248,s249,s250,s251,s252,s253,s254,s255,s256,s257,s258,s259,s260,s261,s262,s263,s264,s265,s266,s267,s268,s269,s270,s271,s272,s273,s274,s275,s276,s277,s278,s279,s280,s281,s282,s283,s284,s285,s286,s287,s288,s289,s290,s291,s292,s293,s294
31.15274836,61.31304741,32.30173382,-17.99873423,-10.70264382,-96.40846231,-84.48234657,101.1037328,-32.16098856,1.349481276,-9.325009653,-0.4170966412,-15.62579969,-17.9757673,-148.2646315,-79.02673398,8.89727107,-53.41658739,5.193879242,-53.06705608,-17.84533818,30.5614042,59.42265981,-52.8823194,-17.61622357,-27.60531196,-30.37746414,14.4067013,-8.105822259,18.6101225,-52.87600307,16.71350169,-64.13041598,5.620987859,5.268484632,-27.06733079,-22.28934698,29.94758615,1.413344453,-22.80090394,2.614327468,-41.07397185,30.68482141,-30.25900618,-26.98183122,1.022418148,-32.9212594,-12.65536586,-25.46893735,27.15654103,-27.24800457,14.9104533,7.019349562,-54.76827976,13.8827584,-30.21494218,7.627331145,-81.80036525,-97.48650424,-6.763343004,6.444008772,13.76734221,8.200969308,22.74521515,25.96037025,-7.41092881,22.38374519,41.32336285,6.088598795,-33.62321037,-15.9507515,3.245788197,17.18627585,-31.65062229,16.72276328,-44.9815617,0.4593030512,-23.17717658,-19.01778756,-20.06387934,-26.75165646,-3.559768975,-1.79318536,-3.462464163,-37.25646277,-15.05530945,-52.75638113,-3.6972514,-15.414318,30.04454496,14.85347449,-24.99149961,-22.72307821,-125.0981017,40.8264677,-27.16409407,-56.01685483,-38.67505273,-5.66985321,-25.7201802,-56.05294852,-51.3214612,-40.0301421,-68.68506819,-13.219589,22.39950032,1.467702045,-0.4469268987,-47.76334282,-37.06171456,-27.45885193,-79.11319634,-23.9417728,46.67353316,-40.17932616,-36.24968286,-41.42211663,-104.3245134,-18.69744051,-31.26688267,-66.06586427,-25.09007032,-14.80629524,15.13691707,13.38647617,41.10134845,-26.39028213,-18.59894713,-0.3937534975,-16.39778041,-57.57884022,-56.81047324,-17.37740131,-19.77073237,-17.19450647,-28.89248208,-65.78411659,11.25057525,-57.16889868,-19.77296509,-81.52259038,-8.979821377,47.99801718,34.99406065,-31.47492335,11.82921395,59.74679855,-9.791246096,3.39297499,28.01028583,-2.190934767,-11.6960444,-1.692210652,56.83138299,-8.500625214,-62.34227063,-6.572055805,-8.433820452,-43.2965374,5.24343446,-5.041364031,-12.29288292,-9.332290277,50.09446165,-39.13618031,-21.91852546,24.25690558,80.3061666,17.81609079,-19.61994175,46.75844212,-13.86070721,57.86595233,-56.98249995,-41.88215547,-58.32214109,-94.65621485,-25.88334436,34.25754087,-35.33805957,-20.59460534,3.604957248,-62.48621254,-35.35350251,-11.67390478,-11.6925109,-82.05294053,-79.23703493,-6.778008202,-28.54360835,-33.07960496,9.363563061,-47.28831991,-3.293558814,-50.1870493,-69.38214211,-81.18930054,-56.90189813,26.61788558,-11.5317427,-71.15908152,-99.57480104,-41.60995925,-31.74365503,-35.16555215,-32.56156686,-44.60024286,-103.3219687,-49.49554471,-23.54234247,-38.83561018,-34.41170035,-169.1341748,-24.10439777,-57.2065609,-103.8806438,-44.61887692,-65.89865739,-45.92171489,-61.49890645,-48.43161054,28.9223968,-56.4947964,-59.46712922,-32.22838611,73.29464568,26.43328039,-57.10955311,29.74991863,-0.9471215105,52.43801141,40.99841774,2.653102858,0.3783804774,-40.1132552,5.998884115,7.114897696,-33.55668744,-60.63726254,-22.88742403,-1.563550932,-106.0068209,-43.19013732,-16.31958839,-23.21108217,-1.323584828,-31.78129896,-2.704042178,-16.88284939,-8.353837521,-31.2174427,-7.695636121,-21.13223405,3.620529422,-34.35440226,-24.8028124,-12.5282132,-6.77964586,-35.43313189,-53.82096752,-38.12905461,26.04626867,-31.33976931,-24.55478042,-1.910246078,27.16421865,14.76170244,-39.28757375,27.63281844,52.80221666,14.68076218,7.398283989,-4.100265749,2.453988705,-0.02876768461,9.956113922,-26.4137186,-0.05427454511,3.411907865,-38.92037612,-2.280935495,-3.390924111,12.5751386,-41.29478355,42.85203033,-19.20413615,-36.50124673,-55.46225852,-24.53916654,-0.0003692978993,-52.42322604,-57.1326338,-116.0857225,-99.93841294
52.55111498,70.98422642,51.50235643,-8.078577754,-33.80403395,191.8991066,85.68987253,92.40661695,28.87009831,10.26624137,37.69219455,20.58419526,16.75654688,-1.789301879,8.858717419,-26.20102253,49.74695769,20.41006704,20.74649293,16.55936079,2.286275647,33.82935415,54.40169431,5.75383155,42.35830193,38.02356829,13.94139459,56.71057519,11.32032721,31.80295757,-3.959248834,41.16763126,23.95385091,63.09797433,37.03653206,3.171177005,18.18494572,40.15390727,26.94795872,47.48868425,25.74002291,3.748237345,-0.3928894722,-6.740198407,7.537939564,6.641757578,-24.61227811,23.08890175,9.97879764,-6.45354084,14.22466815,16.79582787,21.63788033,-34.46635694,-4.91241487,-33.21299241,-34.3357848,-33.77403688,-14.10022967,10.47351174,35.70533371,29.34392889,15.70818421,45.06899162,19.7336497,7.718385592,29.34129032,31.20185649,-1.62466144,8.60931434,2.265322948,13.11126773,14.00357182,14.22207743,40.00840127,46.80396941,-2.040508997,6.469992148,4.239074985,-38.05092779,-1.830232131,22.78116528,42.63863817,51.11055021,21.639644,67.25003345,38.87316933,59.84548606,65.57461508,43.24350877,68.40317658,65.72433619,18.93433889,-54.61466049,31.46179696,31.86688615,30.81182613,12.74681513,26.35844065,27.39826333,17.8942334,-90.38723259,15.56940741,-25.91416447,-7.148332306,38.86429741,35.5070955,5.704120608,78.57201501,7.286951456,-18.38872377,12.43194873,6.401395256,53.18394674,-3.271989841,18.25638808,14.2528415,-12.47628226,13.69639185,-8.915329828,46.78312428,5.538987189,34.47894451,-17.44167131,6.31611438,11.18453615,8.342161244,25.9172258,34.50747179,-9.738102639,-20.87751716,14.0779079,15.81080635,55.48851651,35.88809088,-55.5387916,35.49049083,0.2110620095,16.2226986,-47.08842119,49.57151129,-41.95078479,-48.82021924,8.398656638,-39.36297777,-49.16331705,-28.93453635,-28.52908057,-23.07477732,-64.91654476,-69.12680036,-19.80975744,10.07624002,16.14468367,-17.0826195,-44.03659872,-27.93734638,-15.58259986,-14.06413526,-102.0471313,10.74778889,-45.19278155,-19.29301961,15.19803887,-44.6313976,-6.076115787,-20.88722254,56.283871,-49.09723763,-7.243691401,43.96589233,-37.18714799,29.15710897,-20.34646516,-25.87983179,-56.5420084,-26.02996608,-30.54245992,-3.416353583,4.875045195,23.45662001,51.14643438,-14.4481224,14.17757074,29.96164588,-40.38017273,-12.745881,-48.09154665,-21.38802147,-9.519411842,-55.17440606,30.57060347,-35.95034893,4.491826976,33.27177042,-12.72902337,13.41395301,7.06167771,5.422476012,-65.3576072,-10.77059456,-18.76379238,-27.58460216,-45.93780565,-23.30719463,-26.09066676,-46.17991499,-93.34630141,-37.83089166,-59.44671439,0.2039011409,7.94259965,-43.07923012,-16.955345,-51.4436556,-38.78878555,-40.5322965,-52.55124305,0.4654060765,-46.7192866,-47.5983322,-58.83230666,-13.34789867,-11.54505138,-18.3061564,-51.0139691,-49.49143839,9.820272977,44.01440578,7.518391977,24.73960353,27.18180729,-13.96059349,-47.93671752,-2.109608696,-47.25841426,63.71634329,-1.887143166,-36.64356432,-17.93471168,-63.29209164,-21.77394518,-24.97905058,-14.013301,7.71199441,56.54571118,-21.71459256,6.12570422,-37.40493432,-8.603779823,-13.76485562,-39.40906719,1.31387759,1.251937492,15.5678909,-58.36854718,20.66391777,-17.50792122,-5.870747751,-11.94838667,-33.19767172,30.64188445,-29.0201201,-23.89530426,9.198663652,-6.876068892,19.75821411,14.76692338,31.7038509,45.27567661,62.98464524,31.29454413,24.25241582,-0.4523491114,32.06432551,26.94056674,42.0574237,41.17119705,55.2114643,96.37393533,0.7364295012,21.66094172,17.04647179,31.48939887,-37.55747151,-60.09289894,-35.55878673,-50.68840177,-6.732878746,-10.58819895,-80.01859241,-40.51335207,140.3738116,141.852658
4.934950016,-25.13245583,-58.15543593,-20.30824461,-10.9564491,56.63184143,-107.5737481,27.05049316,14.05715492,-40.54897575,-14.408209,26.98529402,3.601755244,16.15558669,23.86367619,16.7733347,35.07609523,45.74170987,28.38300663,-0.1107496142,42.28644451,55.07505442,49.32477557,28.07232899,28.55357618,9.486612757,39.40524104,43.50989663,14.04054766,18.32648201,35.8167896,39.38999281,13.53722776,52.14553372,32.31804073,37.12143595,38.44062346,-4.782431118,24.88768963,19.49457329,33.62853105,-10.50163118,40.91382801,-5.014406304,12.91790317,-17.62452994,9.789027018,14.37334636,-8.138634431,6.698284967,6.775480791,-11.6710062,-3.503820247,1.264486615,-7.528485422,-31.791664,-13.18815064,14.12206371,-23.31849535,-48.51223305,15.8713059,8.753258051,2.233546726,32.56709688,36.601679,25.44773733,43.08733316,45.66881771,19.76409086,31.76310619,32.85419288,-14.28278254,11.65183973,53.45023448,31.79737532,9.984996713,-4.815737692,-55.46801473,47.76445574,-5.224143592,-5.092444487,-1.300678333,-3.545595199,-22.29929922,-74.58080366,65.17171302,62.27582293,70.2600037,43.61823323,1.993717395,104.0315408,55.33216485,3.556369185,-19.24405136,39.25054836,61.8615372,53.38272885,45.69261174,51.80296113,27.22558575,38.99749049,-3.003075805,4.61983135,-18.83171413,42.60227696,93.96254158,44.9164423,7.288939015,36.87969266,17.45979775,-7.386756611,12.33310512,29.93425673,41.1551904,33.5761047,-37.31449657,-18.88757645,-19.98212775,-29.09641169,-4.022481946,9.071138973,-10.76310063,-32.70456324,4.26313258,-12.33747182,-8.694445513,42.85364006,5.571369721,-14.79085513,-6.192880136,14.71594733,-13.00312881,28.59243202,90.2979907,28.65287796,-35.87975146,-14.12026558,-8.162247823,-27.06739932,-42.90109435,-10.33352787,-43.81608312,4.828874061,6.470916206,-54.31324393,-71.15339152,-16.20544407,-37.81412815,-45.31065687,-69.67683721,-19.30298885,-85.52215139,-6.340519996,-12.09563565,-28.7725083,-57.12871416,-42.58676386,-19.80403508,-31.04239747,-54.60964085,36.69558283,-56.8038083,12.24464142,5.538924826,-32.49404973,-5.304777339,-5.665699384,16.86703087,-1.875540714,-25.29900853,29.11985657,-19.4282332,43.58194768,-11.3705818,-10.86087284,3.309934053,-28.17287261,22.37984415,-37.9085526,-95.69500673,-43.34286042,-76.2176672,5.32675401,9.942144163,36.48917313,6.155213095,-0.6653655916,2.886302573,-19.75615466,-41.71139805,-1.536562405,-12.30079423,-12.97704837,-4.149387349,0.3367006847,-21.46304189,26.78232806,-12.82793676,-6.166359571,-33.59672744,-27.61304353,-4.195257004,3.557259384,-21.35397631,-7.770002031,-24.50200865,-40.53871146,-29.75000854,-6.409595507,-21.88966355,-48.92768485,-24.70055588,-34.81712935,-6.127945216,-21.70750505,-17.93477299,-23.72631444,3.632166451,-1.342398577,-22.83408251,20.02012833,46.86877915,50.40034221,-9.058659434,-5.814388926,63.23263311,-26.55477625,-7.343187201,-8.938003751,-13.0535442,-10.21110925,14.64768263,2.196555448,-3.361902079,-6.360285642,-5.603964961,-0.6928175367,-10.32363604,-51.63544712,11.53880677,-9.19646445,-37.15142565,9.339308179,29.21537999,-7.971482303,36.0424382,-22.02974235,0.3944551578,-7.009319588,-31.39225096,-28.16690222,7.155278359,-22.2465951,-13.4769793,16.18515853,-55.81492398,5.813458828,-46.08803728,-2.983619357,-0.9091324201,-20.982827,21.31536559,-22.9005851,-25.52495386,27.2851075,52.39076502,56.56892879,-49.72315656,7.402657053,12.63759238,-21.96504279,39.30822634,21.85456207,19.95350782,37.07878426,30.88919179,49.30324554,19.51893377,8.996982025,-32.6624381,-17.3046733,-16.19476238,-14.37679467,-34.3274696,-8.190562054,38.75942004,20.41931452,26.70681535,24.26151423,8.552121588,-73.22022074,-43.29411629,11.98252556,-116.3643215
-0.7393101807,32.88036372,-80.30218509,26.06202477,23.1010909,-71.15536561,-109.0020075,-103.1448518,-2.792913892,-8.01382427,-10.68946315,5.179453235,3.160146623,35.29057901,16.24362443,23.07020202,36.46764346,31.00112935,20.691047,3.507463908,15.17833685,54.16750963,77.72340322,12.38544637,29.29342117,-11.90141395,25.4388885,54.53380377,16.96171378,18.05074115,27.58287795,13.83487428,-6.554063246,66.18241725,33.29615017,8.453942071,14.31566441,39.52243837,49.57119633,23.27566715,13.87887281,-15.3737903,21.29550618,-12.25163584,-12.1038124,-13.66268706,-13.99056932,18.59766829,2.982923875,25.00207874,20.9077615,2.728713765,27.51889444,1.119694701,-1.752818512,9.137939844,25.65569174,-49.44465009,-20.19562883,15.14539134,26.41485889,1.01798011,15.20518898,-1.949733261,25.91893851,8.17274343,4.793278795,10.69958523,-3.130142021,25.60180735,21.58701258,-15.84187933,7.680284102,30.17840624,16.36079293,-2.807732607,21.30899728,-41.40431823,30.23515641,-10.61921462,-32.13385152,-45.73781738,-16.49229213,-14.75851098,-84.08096728,29.62689048,28.70860419,57.13015413,48.70125409,24.75208157,63.97391506,75.07790964,21.37212489,-4.4661388,15.28732756,14.3651765,21.36801326,-1.036026153,20.32754109,-9.714275971,-4.293150476,30.65944269,32.5839142,-4.076657176,15.99957282,41.27290136,13.27260569,-2.417233767,24.68317896,32.02158745,13.78192958,-6.354966521,-17.17287904,8.846339069,-19.31994113,-31.48574887,-18.22344602,-18.36761045,19.47865287,5.34044535,-21.80134619,-19.94955502,-5.506469033,-29.9616594,-69.00851159,-41.65417731,53.65126762,-18.61129623,-1.429476707,-10.3096926,-23.37193065,-54.97257903,41.99201545,62.67724636,11.5263716,8.060201374,-42.7791223,29.15560011,-23.84613061,-6.647015489,46.09971309,-23.7441246,43.37488077,24.08214989,64.49663394,69.94570541,14.28148175,56.0085803,7.22630533,-25.42052631,-1.381547698,28.08536582,-25.83941961,22.42712419,-8.543497065,0.747971333,7.109909753,2.787727996,24.48232147,11.2130149,-24.55985512,7.036583022,9.635129885,32.21065593,42.82052816,38.57017283,-1.262974192,26.03374521,10.79218737,30.36454349,42.10386501,23.757962,73.98627243,-6.3948593,-6.591175121,-24.64616811,18.26084633,8.276163715,-24.1016556,-58.21501392,-20.09759103,-41.71489041,45.31089795,31.21308569,73.39215565,-7.402021274,-3.404342995,-24.84812074,-20.78251791,-19.65285974,0.2624472082,-12.745516,8.906268815,-0.4393205625,8.154868705,-0.4085857058,-3.512023211,-27.50163759,0.7269273323,-9.687644577,-40.08148918,-25.87979026,5.460943611,-29.74740735,-5.394573083,-24.77980511,12.5963923,-8.935946432,19.1772397,3.656527629,-0.252844659,-65.05158559,-24.28124835,-26.91144098,-30.73639278,-45.37670374,-29.59664496,1.586264119,-39.44843574,-2.922452856,-25.41597132,48.39191199,46.58052222,11.38493501,19.3608366,66.80599084,-68.55740096,-14.20837541,5.83139801,-39.42816812,-28.54947141,-9.020284648,24.40933706,-16.34867401,18.61805264,11.98931063,-2.573823901,3.4779801,5.925190938,26.59608962,6.576792308,-49.71382923,39.67704887,17.21356705,41.55241178,59.72624392,-36.28219171,-11.98506169,-17.68489543,-31.13619508,8.123267366,-3.599865224,17.9810822,-17.70824706,-1.88717596,28.91194075,22.74667393,7.747572109,6.85351934,14.13026278,-9.712329545,-43.55592314,14.30073326,12.59931287,-16.71423673,45.70966618,-117.1734146,4.530643509,-17.81270619,-29.89697684,-60.92797326,-48.01205075,8.198451688,-12.39041374,5.929606698,-24.56635044,-16.2935701,-37.92877292,14.03778732,-35.11583462,-42.32849239,-46.67662998,-18.46507046,-29.33329382,-21.26451722,9.089943292,-63.12316412,-36.77334811,7.958721093,10.24870372,-59.64074304,-63.38980315,-103.327996,-71.18124645
11.32697984,22.69147586,-32.6902183,1.227411252,8.871752302,-44.14319216,-11.14279718,-71.75358928,18.56089796,-13.36125563,0.04395602584,-23.3378846,1.634666989,9.20877955,14.67552645,1.274440335,10.28478255,32.79996826,-11.10992507,-22.77052202,4.139022557,28.9583364,1.020927053,-15.07091832,-1.394791126,-13.23798822,5.874644864,28.85390509,32.31118079,4.517187132,26.32080546,6.779980749,-4.872991573,1.694794097,-8.220440845,0.8931843801,0.1727283811,-10.0982762,-6.43100363,5.117871712,24.86509242,-5.858679215,-11.34159122,-3.85948541,-21.51624411,-29.78318413,24.3458144,-22.35615683,23.1180346,26.8103053,27.03730852,-41.96556282,13.30759511,19.20381299,10.93279925,28.05502626,1.522391713,44.17394829,24.56771801,15.04410466,-1.751044168,-0.7279664345,4.11901634,-30.84225953,-10.43533346,-27.21234484,-31.56487814,1.562635788,-12.6646105,-10.79942065,-5.219238052,-6.020078887,3.108393517,-42.89639982,-15.60938942,20.26999179,0.9415653577,-13.44576302,-44.72911517,-5.928376363,-19.84128591,-32.8585485,-26.36854546,-7.673122892,-15.69124297,-34.55425138,-7.807456675,1.28578939,-3.496182592,-23.59109212,1.069063946,-4.842105779,-0.04413384741,12.71283224,-11.06374244,-12.9402344,10.96370582,-4.934349932,-2.982888472,-17.39467709,11.76122898,11.34145765,-18.93823185,-12.10808971,-7.160266068,-3.422841197,-3.089999137,5.429225656,3.822800577,30.22300473,9.141213841,-7.354753122,-29.30046896,-25.93840127,-11.66283335,-9.226143472,-38.51468668,-2.396128009,2.687759118,-9.130855588,-11.98471243,-21.42761015,-6.653405996,3.589716907,-0.6852928599,-38.38778629,16.3491579,-23.69947499,-9.7234307,-15.21996075,-10.92988925,-42.3602106,17.53371534,-11.31200679,14.45437795,51.33098745,-44.61615028,1.758691916,-18.10171898,27.42033811,6.780393983,-0.9103381157,-39.00872786,13.02883858,57.65046111,69.19912847,4.44520394,56.38555631,5.601843704,30.37611089,18.59472035,85.29349705,34.33999958,41.88821068,18.9343542,37.95751425,9.208972116,17.64022003,34.68754666,81.87456812,2.356255974,23.50213898,20.07086243,13.59032393,27.86262516,16.30534847,23.10741856,35.38832637,15.80349101,53.46770121,12.4634974,20.35678823,39.67043928,-9.899915785,-32.56371779,10.10476993,-20.00238439,9.057973002,7.110566843,-19.08904757,-24.69629268,-25.01535893,-18.96147627,2.548760592,8.336925858,-8.359012887,-23.30284249,-13.47119981,-3.439487529,11.19638087,-28.99857078,-3.516219054,14.78588539,8.04047578,-8.169855035,-8.76489398,22.57003779,-10.79376144,-5.593496675,1.939257565,-15.72048786,-3.743437533,29.77125948,-4.131459264,6.077254657,-11.18177784,-12.90454496,31.65309589,38.74823164,18.74614632,33.34965006,-16.80674645,23.1200681,-20.23962415,-33.56703076,15.49965024,-11.89316913,12.28377559,-8.285303333,-3.528753297,-7.077895718,-59.77062159,-10.16982309,-5.88339846,10.5486071,-24.99364265,-11.6076846,21.55728509,12.89215992,22.81436977,-22.32081602,-13.53597405,6.886033871,4.601255161,-0.1060794416,-21.69144975,-15.75327129,7.049492339,2.864930534,-25.62774803,4.686388371,22.83865798,-14.07483202,-10.57360802,-21.9208044,34.30993798,-49.59624595,-33.03144504,-34.76627323,-11.56151582,5.692132566,-15.69670433,-23.39190045,-20.99449952,14.74669166,10.52053295,4.689842483,15.93672942,3.653012343,-23.72842187,17.26089059,-7.608956134,-18.92833391,-2.275378367,-16.55895219,-17.44367113,-79.6076039,-36.3904945,-47.15402057,-82.4287085,-37.31899669,-32.37253123,-59.76377468,-49.57526414,-37.72047074,-37.43233024,-2.813897171,-24.51524552,-0.5660966933,64.23508681,-68.41086112,-27.77651407,11.34162352,5.745167726,32.90255671,12.23287165,27.79524359,10.7720285,24.33745198,3.009518472,-1.80840283,-4.88366423,-30.90235608,73.31041877
-27.71250741,-27.24231639,8.858867067,-14.48356801,7.392778655,-43.82988307,-37.26639004,24.46745857,-7.933558421,-27.72506768,-24.43310931,-16.63742098,-13.56666647,4.019902864,5.804741706,36.4118414,-14.8373926,-11.93642841,15.01127399,18.50966657,-12.45286476,40.06219372,-26.65388838,-8.754504976,-36.37637472,2.834939196,-39.07191289,-37.51624045,3.657953208,-5.862101508,18.95694688,-34.48296467,18.53110245,-36.46927362,-19.80837804,-10.32402707,-14.46630431,11.38252454,-36.41932208,-16.46067451,11.9757387,8.502268059,-46.96262691,25.9943722,-4.614584949,7.145525538,24.7205142,5.807003714,10.53379926,-5.369933733,23.88933584,-12.88450149,28.48751603,49.07780123,8.665607159,9.021203279,3.671988765,7.092217962,10.16551582,28.32029873,1.490917591,-16.0062761,-2.879725468,12.82715667,-40.29374369,-25.53956635,12.8853734,8.337020927,26.15716409,-38.25290615,-7.563771591,36.84738774,-26.11266981,-39.82296651,-27.23031265,-4.187657042,4.757985337,25.31518458,26.55216651,-10.08217995,15.8087017,-33.08202047,11.33070424,25.28858229,11.98091882,-10.45322286,-30.13309951,-44.235155,-54.60003532,-52.52731052,-30.4469871,-60.65233049,-32.73818055,15.50292071,-42.93529422,-24.82378929,-30.02345003,-2.496396921,-32.19563322,2.215589464,-5.371490229,-10.46849751,-14.79956277,12.10555569,-3.853639297,-13.56418101,5.461816597,-9.392580848,19.27232638,0.0819661596,-11.19425421,28.96242967,1.728041301,-35.10997162,19.70626106,-12.66136285,12.1698904,13.3456225,-5.440236342,6.047509546,7.027235196,21.43290438,2.876215996,-24.81095893,-12.32779602,-9.002547775,-8.642984881,-16.70212808,15.6701428,18.07445221,18.97828997,39.30764366,-43.21475047,-17.6659831,-21.41715255,9.375687523,57.67581886,15.53497102,-11.00691221,-5.004853777,8.502603256,-9.191476121,-10.56832515,-0.1763288947,60.08845832,10.952858,19.05770752,-4.05824196,8.862075027,9.1158411,18.11116281,7.915795639,-33.39527858,-23.67605711,35.44360551,49.24032285,30.67547927,-18.09659553,37.62007495,43.92398469,-31.59409165,31.31751491,11.2988261,-8.5468284,3.090177589,10.9771729,41.00058211,-34.89530368,33.03779948,11.42268541,-37.04971022,-21.18237652,-25.53854022,10.46786591,31.98678718,31.3281461,43.40247236,7.454540049,-3.080884075,-8.082561791,9.414886504,30.53235613,-19.9363804,-17.45326974,-34.26950111,35.48937273,50.81221414,33.6134392,17.66777167,14.62337722,13.55668606,-26.91467636,-3.348332127,-29.18080148,8.835851128,43.09620461,20.78079911,31.65766414,-12.00775121,1.69847194,37.59108264,33.73191461,16.21533991,17.0112012,5.070811927,53.06508402,5.152598391,41.40719732,-12.6957604,-0.0614240615,0.6241315797,22.6257803,25.22169844,38.74277159,57.24397192,26.45240048,21.83922771,15.27153116,53.62814539,15.21208223,37.01803116,42.97760464,64.04237654,23.7380998,-3.922041925,45.75441491,1.797771855,23.65480462,-71.26982627,20.03118919,-9.801214018,-3.182121783,-16.96919452,-26.5661394,43.02570321,22.4039186,-1.869338409,-16.9204527,-3.496758951,1.140889854,-19.79308804,35.4002377,-24.46297984,11.81855361,-39.07672808,-42.99832242,-32.48065144,1.106370266,-28.14582003,-17.76679306,-3.120998674,-27.49891068,-29.81442329,-10.60743294,-12.76616938,-13.24028916,-13.41048604,-11.93942276,17.88357326,1.870837556,9.796944757,17.24417818,1.614241043,33.37812323,-11.95999517,-18.67902832,-36.68209356,-30.88613651,-17.57448722,-25.48756626,-64.66772155,18.86885213,-36.95170065,-31.65115017,-55.77003285,28.63030662,8.387607468,-8.579798285,-18.02274693,14.41381262,-10.37059694,4.552731091,1.025524414,-14.4765269,-5.781334262,-22.44263457,-106.0259396,-106.3432819,32.81476536,-5.687545035,13.39212225,-43.26655427,-59.2490479,-10.34695178
